# ACT PA4 Bandpass Data — extracted by Colin H. from Jeff M.’s Keynote file (FTS_2017.key)
#col0: frequency [GHz]
#col1: 150 GHz response
#col2: 150 GHz error on response from bootstrap
#col3: 220 GHz response
#col4: 220 GHz error on response from bootstrap
303.32 0.0045 0.0017 -0.0056 0.0022
305.24 0.0039 0.0017 -0.0064 0.0021
307.16 0.0036 0.0015 -0.006 0.0022
309.08 0.0036 0.0015 -0.0059 0.002
311.0 0.0024 0.0015 -0.0059 0.002
312.92 0.0013 0.0014 -0.0057 0.0019
314.84 0.0015 0.0014 -0.0049 0.0022
316.76 0.0009 0.0013 -0.0078 0.0022
318.68 0.0008 0.0013 -0.0067 0.002
320.6 0.0012 0.0013 -0.0055 0.002
322.52 0.0001 0.0013 -0.0063 0.002
324.44 -0.001 0.0012 -0.006 0.0019
326.36 -0.0018 0.0012 -0.0044 0.0019
328.28 -0.001 0.0011 -0.0058 0.0018
330.2 -0.0005 0.0012 -0.0039 0.0018
332.12 -0.0007 0.0011 -0.0052 0.0017
334.04 -0.0017 0.0011 -0.0068 0.0016
335.96 -0.002 0.0011 -0.0069 0.0017
337.88 -0.0022 0.001 -0.0076 0.0017
339.8 -0.0021 0.0009 -0.008 0.0018
341.72 -0.0021 0.0009 -0.0081 0.0016
343.64 -0.0018 0.001 -0.0073 0.0017
345.56 -0.0024 0.0009 -0.0064 0.0015
347.48 -0.0026 0.0008 -0.0072 0.0015
349.4 -0.0028 0.0008 -0.0075 0.0016
351.32 -0.0027 0.0009 -0.0071 0.0014
353.24 -0.0031 0.0009 -0.0058 0.0015
355.16 -0.0027 0.0008 -0.0067 0.0014
357.08 -0.0034 0.0009 -0.0073 0.0014
359.0 -0.0036 0.0009 -0.0069 0.0014
360.92 -0.0032 0.0008 -0.007 0.0015
362.84 -0.0031 0.0008 -0.0068 0.0014
364.76 -0.0034 0.0008 -0.007 0.0014
366.68 -0.0029 0.0008 -0.0057 0.0014
368.6 -0.0028 0.0009 -0.0065 0.0014
370.52 -0.0026 0.0008 -0.0061 0.0014
372.44 -0.0027 0.0007 -0.0053 0.0012
374.36 -0.0027 0.0008 -0.0063 0.0014
376.27 -0.0035 0.0008 -0.0072 0.0013
378.19 -0.0034 0.0008 -0.0065 0.0012
380.11 -0.0034 0.0009 -0.0066 0.0013
382.03 -0.0029 0.0008 -0.0066 0.0013
