# ACT PA6 Bandpass Data — extracted by Colin H. from Jeff M.’s Keynote file (FTS_2017.key)
#col0: frequency [GHz]
#col1: 90 GHz response
#col2: 90 GHz error on response from bootstrap
#col3: 150 GHz response
#col4: 150 GHz error on response from bootstrap
207.63 0.0066 0.0042 0.0051 0.0046
208.73 0.0066 0.0041 0.0095 0.0055
209.83 0.0044 0.004 0.0085 0.0047
210.93 0.0019 0.004 0.0048 0.005
212.02 0.0052 0.0042 0.0065 0.0051
213.12 0.003 0.0036 0.0071 0.005
214.22 0.0004 0.0036 0.0053 0.0047
215.32 -0.0005 0.0033 0.0066 0.0043
216.42 -0.0022 0.0033 0.0099 0.0049
217.52 -0.0006 0.0033 0.0097 0.0048
218.62 -0.0025 0.0035 0.01 0.0049
219.71 0.0006 0.003 0.0111 0.004
220.81 0.0014 0.0031 0.0069 0.0036
221.91 -0.0011 0.0031 0.0027 0.0038
223.01 -0.0025 0.0032 0.002 0.0042
224.11 -0.0034 0.0031 0.0125 0.0039
225.21 -0.0022 0.0027 0.0065 0.0033
226.31 -0.0022 0.0029 0.0035 0.0036
227.4 -0.004 0.0026 0.0072 0.0036
228.5 -0.0036 0.0031 0.0064 0.0032
229.6 -0.0045 0.0034 0.002 0.0037
230.7 -0.0033 0.0027 0.0023 0.0029
231.8 -0.0017 0.0031 0.0039 0.0033
232.9 -0.002 0.0033 -0.0012 0.0028
234.0 -0.002 0.0031 -0.0049 0.0032
235.09 -0.0034 0.0026 -0.0039 0.0028
236.19 -0.0043 0.0029 -0.0037 0.0031
237.29 -0.0045 0.0028 -0.0002 0.003
238.39 -0.0047 0.0024 0.0002 0.0029
239.49 -0.0046 0.0031 -0.0069 0.0024
240.59 -0.0047 0.0035 -0.0058 0.0023
241.69 -0.0055 0.003 -0.0022 0.0032
242.78 -0.0021 0.003 -0.0035 0.0024
243.88 -0.0049 0.0025 -0.0018 0.0027
244.98 -0.0082 0.0025 -0.0062 0.0028
246.08 -0.0051 0.0027 -0.0067 0.0022
247.18 -0.0055 0.0024 -0.0072 0.0027
248.28 -0.0043 0.0028 -0.0045 0.0026
249.38 -0.0027 0.0029 -0.001 0.0027
250.47 -0.0033 0.0027 -0.0062 0.0028
251.57 -0.0037 0.0022 -0.0064 0.0026
252.67 -0.0042 0.0026 -0.0047 0.0023
253.77 -0.0023 0.0027 -0.004 0.0025
254.87 -0.0025 0.0029 -0.0056 0.0025
